Sim_ID,Seed,Population,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD,DI
11359,9,513,0.05,4,2,0.2,uniform,0.5,openly-listen,25.9,28.2,12.26,8,0.383,17.038
11360,9,513,0.05,4,2,0.2,uniform,0.5,vaguely-speak,83.6,93.9,1.13,88.3,0.385,4.91
11361,9,513,0.05,4,2,0.2,uniform,0.9,openly-listen,23.8,31.4,9.93,9.9,0.456,18.241
11362,9,513,0.05,4,2,0.2,uniform,0.9,vaguely-speak,87.3,95.4,1.1,91.2,0.334,3.681
11363,9,513,0.05,4,2,0.2,uniform,1,openly-listen,18.4,17.4,31.01,3,0.418,23.948
11364,9,513,0.05,4,2,0.2,uniform,1,vaguely-speak,86.5,95,1.1,90.5,0.338,4.132
11365,9,513,0.05,4,2,0.3,constant,0.5,openly-listen,78,91.3,1.2,83.6,0.416,6.395
11366,9,513,0.05,4,2,0.3,constant,0.5,vaguely-speak,78,91.3,1.2,83.6,0.416,6.395
11367,9,513,0.05,4,2,0.3,constant,0.9,openly-listen,86.8,95.4,1.1,91.2,0.321,3.531
11368,9,513,0.05,4,2,0.3,constant,0.9,vaguely-speak,86.8,95.4,1.1,91.2,0.321,3.531
11369,9,513,0.05,4,2,0.3,constant,1,openly-listen,84.2,94.3,1.12,89,0.343,4.56
11370,9,513,0.05,4,2,0.3,constant,1,vaguely-speak,84.2,94.3,1.12,89,0.343,4.56
11371,9,513,0.05,4,2,0.3,uniform,0.5,openly-listen,27.4,27.4,12.96,7.5,0.331,16.603
11372,9,513,0.05,4,2,0.3,uniform,0.5,vaguely-speak,98.5,99.5,1.01,99.2,0.107,0.335
11373,9,513,0.05,4,2,0.3,uniform,0.9,openly-listen,24.4,19.9,24.13,4,0.351,19.465
11374,9,513,0.05,4,2,0.3,uniform,0.9,vaguely-speak,97.9,99.3,1.01,98.8,0.128,0.54
11375,9,513,0.05,4,2,0.3,uniform,1,openly-listen,22.7,19.1,25.96,3.7,0.37,20.678
11376,9,513,0.05,4,2,0.3,uniform,1,vaguely-speak,97.8,99.3,1.01,98.8,0.13,0.785
11413,9,513,0.05,16,2,0.1,constant,0.5,openly-listen,12.3,19.8,24.34,3.9,0.502,36.287
11414,9,513,0.05,16,2,0.1,constant,0.5,vaguely-speak,12.3,19.8,24.34,3.9,0.502,36.287
11415,9,513,0.05,16,2,0.1,constant,0.9,openly-listen,15.6,28.8,11.76,8.3,0.5,34.02
11416,9,513,0.05,16,2,0.1,constant,0.9,vaguely-speak,15.6,28.8,11.76,8.3,0.5,34.02
11417,9,513,0.05,16,2,0.1,constant,1,openly-listen,13.6,24.9,15.61,6.2,0.492,34.552
11418,9,513,0.05,16,2,0.1,constant,1,vaguely-speak,13.6,24.9,15.61,6.2,0.492,34.552
11419,9,513,0.05,16,2,0.1,uniform,0.5,openly-listen,13,30.3,10.69,9.2,0.57,36.969
11420,9,513,0.05,16,2,0.1,uniform,0.5,vaguely-speak,36.2,45.6,4.77,20.8,0.537,31.53
11421,9,513,0.05,16,2,0.1,uniform,0.9,openly-listen,9.7,22.5,19.02,5.1,0.571,37.509
11422,9,513,0.05,16,2,0.1,uniform,0.9,vaguely-speak,33.8,43.7,5.18,19.1,0.496,29.34
11423,9,513,0.05,16,2,0.1,uniform,1,openly-listen,13,15.7,37.46,2.5,0.47,33.571
11424,9,513,0.05,16,2,0.1,uniform,1,vaguely-speak,49.4,54.7,3.32,30,0.514,26.05
11425,9,513,0.05,16,2,0.2,constant,0.5,openly-listen,88.6,96,1.08,92.4,0.276,2.746
11426,9,513,0.05,16,2,0.2,constant,0.5,vaguely-speak,88.6,96,1.08,92.4,0.276,2.746
11427,9,513,0.05,16,2,0.2,constant,0.9,openly-listen,92.2,97.4,1.05,95,0.189,1.502
11428,9,513,0.05,16,2,0.2,constant,0.9,vaguely-speak,92.2,97.4,1.05,95,0.189,1.502
11429,9,513,0.05,16,2,0.2,constant,1,openly-listen,91,96.8,1.07,93.9,0.251,2.306
11430,9,513,0.05,16,2,0.2,constant,1,vaguely-speak,91,96.8,1.07,93.9,0.251,2.306
11431,9,513,0.05,16,2,0.2,uniform,0.5,openly-listen,53.3,65.5,2.32,42.9,0.449,9.627
11432,9,513,0.05,16,2,0.2,uniform,0.5,vaguely-speak,98.5,99.5,1.01,99.2,0.116,0.362
11433,9,513,0.05,16,2,0.2,uniform,0.9,openly-listen,19.5,32.8,9.15,10.8,0.515,20.844
11434,9,513,0.05,16,2,0.2,uniform,0.9,vaguely-speak,99.2,99.7,1,99.6,0.083,0.212
11435,9,513,0.05,16,2,0.2,uniform,1,openly-listen,23.6,37.1,7.17,13.8,0.528,19.485
11436,9,513,0.05,16,2,0.2,uniform,1,vaguely-speak,99.2,99.7,1,99.6,0.083,0.258
11437,9,513,0.05,16,2,0.3,constant,0.5,openly-listen,97.9,99.3,1.01,98.8,0.124,0.476
11438,9,513,0.05,16,2,0.3,constant,0.5,vaguely-speak,97.9,99.3,1.01,98.8,0.124,0.476
11439,9,513,0.05,16,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
11440,9,513,0.05,16,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
11441,9,513,0.05,16,2,0.3,constant,1,openly-listen,99.2,99.7,1,99.6,0.059,0.209
11442,9,513,0.05,16,2,0.3,constant,1,vaguely-speak,99.2,99.7,1,99.6,0.059,0.209
11443,9,513,0.05,16,2,0.3,uniform,0.5,openly-listen,28.7,30.5,10.5,9.3,0.383,16.062
11444,9,513,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
11445,9,513,0.05,16,2,0.3,uniform,0.9,openly-listen,26.6,30.4,10.6,9.3,0.378,16.823
11446,9,513,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
11447,9,513,0.05,16,2,0.3,uniform,1,openly-listen,26.8,30.4,10.63,9.2,0.381,16.687
11448,9,513,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0.002,0.081
11485,9,513,0.05,64,2,0.1,constant,0.5,openly-listen,20.2,31.3,10.03,9.8,0.498,34.068
11486,9,513,0.05,64,2,0.1,constant,0.5,vaguely-speak,20.2,31.3,10.03,9.8,0.498,34.068
11487,9,513,0.05,64,2,0.1,constant,0.9,openly-listen,29.6,37.9,6.88,14.4,0.485,31.857
11488,9,513,0.05,64,2,0.1,constant,0.9,vaguely-speak,29.6,37.9,6.88,14.4,0.485,31.857
11489,9,513,0.05,64,2,0.1,constant,1,openly-listen,27.1,38.5,6.65,14.9,0.492,31.428
11490,9,513,0.05,64,2,0.1,constant,1,vaguely-speak,27.1,38.5,6.65,14.9,0.492,31.428
11491,9,513,0.05,64,2,0.1,uniform,0.5,openly-listen,51,79.9,1.56,64,0.559,12.307
11492,9,513,0.05,64,2,0.1,uniform,0.5,vaguely-speak,55.6,55.4,3.24,30.7,0.492,24.818
11493,9,513,0.05,64,2,0.1,uniform,0.9,openly-listen,32.1,55.3,3.25,30.7,0.671,31.048
11494,9,513,0.05,64,2,0.1,uniform,0.9,vaguely-speak,49.4,55.9,3.18,31.3,0.515,25.725
11495,9,513,0.05,64,2,0.1,uniform,1,openly-listen,23,45.3,4.82,20.6,0.555,28.204
11496,9,513,0.05,64,2,0.1,uniform,1,vaguely-speak,56.8,60.1,2.76,36.1,0.519,23.948
11497,9,513,0.05,64,2,0.2,constant,0.5,openly-listen,100,99.9,1,100,0,0
11498,9,513,0.05,64,2,0.2,constant,0.5,vaguely-speak,100,99.9,1,100,0,0
11499,9,513,0.05,64,2,0.2,constant,0.9,openly-listen,100,99.9,1,100,0,0
11500,9,513,0.05,64,2,0.2,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
11501,9,513,0.05,64,2,0.2,constant,1,openly-listen,99.2,99.7,1,99.6,0.043,0.113
11502,9,513,0.05,64,2,0.2,constant,1,vaguely-speak,99.2,99.7,1,99.6,0.043,0.113
11503,9,513,0.05,64,2,0.2,uniform,0.5,openly-listen,43.7,72.5,1.89,52.7,0.556,15.942
11504,9,513,0.05,64,2,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
11505,9,513,0.05,64,2,0.2,uniform,0.9,openly-listen,42.8,70.3,2.01,49.6,0.446,12.955
11506,9,513,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
11507,9,513,0.05,64,2,0.2,uniform,1,openly-listen,47.9,76.8,1.69,59.1,0.566,15.71
11508,9,513,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0.001,0.018
11509,9,513,0.05,64,2,0.3,constant,0.5,openly-listen,99.2,99.7,1,99.6,0.057,0.127
11510,9,513,0.05,64,2,0.3,constant,0.5,vaguely-speak,99.2,99.7,1,99.6,0.057,0.127
11511,9,513,0.05,64,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
11512,9,513,0.05,64,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
11513,9,513,0.05,64,2,0.3,constant,1,openly-listen,100,99.9,1,100,0,0
11514,9,513,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.9,1,100,0,0
11515,9,513,0.05,64,2,0.3,uniform,0.5,openly-listen,48,72,1.92,51.9,0.414,12.226
11516,9,513,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
11517,9,513,0.05,64,2,0.3,uniform,0.9,openly-listen,46.4,71.7,1.94,51.5,0.45,12.669
11518,9,513,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
11519,9,513,0.05,64,2,0.3,uniform,1,openly-listen,41.8,61.4,2.64,37.8,0.414,12.816
11520,9,513,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0.001,0.027
11557,9,513,0.25,4,2,0.1,constant,0.5,openly-listen,11.1,9.7,87.75,0.9,0.499,36.975
11558,9,513,0.25,4,2,0.1,constant,0.5,vaguely-speak,11.1,9.7,87.75,0.9,0.499,36.975
11559,9,513,0.25,4,2,0.1,constant,0.9,openly-listen,11,10.6,75.6,1.1,0.499,36.872
11560,9,513,0.25,4,2,0.1,constant,0.9,vaguely-speak,11,10.6,75.6,1.1,0.499,36.872
11561,9,513,0.25,4,2,0.1,constant,1,openly-listen,11,9.7,87.34,1,0.5,37.044
11562,9,513,0.25,4,2,0.1,constant,1,vaguely-speak,11,9.7,87.34,1,0.5,37.044
11563,9,513,0.25,4,2,0.1,uniform,0.5,openly-listen,11.6,27.5,12.87,7.6,0.544,36.606
11564,9,513,0.25,4,2,0.1,uniform,0.5,vaguely-speak,11,18.7,27.2,3.5,0.51,36.265
11565,9,513,0.25,4,2,0.1,uniform,0.9,openly-listen,9.2,29.7,11.08,8.8,0.603,38.395
11566,9,513,0.25,4,2,0.1,uniform,0.9,vaguely-speak,11.4,20.3,23.11,4.1,0.505,35.821
11567,9,513,0.25,4,2,0.1,uniform,1,openly-listen,11.5,16.5,34.29,2.7,0.494,34.411
11568,9,513,0.25,4,2,0.1,uniform,1,vaguely-speak,11.1,16.8,33.29,2.8,0.501,35.969
11569,9,513,0.25,4,2,0.2,constant,0.5,openly-listen,43.7,70.2,2.02,49.3,0.555,18.315
11570,9,513,0.25,4,2,0.2,constant,0.5,vaguely-speak,43.7,70.2,2.02,49.3,0.555,18.315
11571,9,513,0.25,4,2,0.2,constant,0.9,openly-listen,58.3,81,1.52,65.8,0.522,12.663
11572,9,513,0.25,4,2,0.2,constant,0.9,vaguely-speak,58.3,81,1.52,65.8,0.522,12.663
11573,9,513,0.25,4,2,0.2,constant,1,openly-listen,56.6,80.1,1.56,64.2,0.525,13.203
11574,9,513,0.25,4,2,0.2,constant,1,vaguely-speak,56.6,80.1,1.56,64.2,0.525,13.203
11575,9,513,0.25,4,2,0.2,uniform,0.5,openly-listen,58.1,83.3,1.44,69.5,0.529,10.334
11576,9,513,0.25,4,2,0.2,uniform,0.5,vaguely-speak,81.3,93.1,1.15,86.8,0.394,5.337
11577,9,513,0.25,4,2,0.2,uniform,0.9,openly-listen,38,61.3,2.65,37.7,0.525,14.251
11578,9,513,0.25,4,2,0.2,uniform,0.9,vaguely-speak,84.2,94.3,1.12,89,0.365,4.488
11579,9,513,0.25,4,2,0.2,uniform,1,openly-listen,20.4,32.4,9.33,10.5,0.451,20.818
11580,9,513,0.25,4,2,0.2,uniform,1,vaguely-speak,80.3,92.9,1.16,86.5,0.379,5.183
11581,9,513,0.25,4,2,0.3,constant,0.5,openly-listen,88.3,95.8,1.09,92,0.305,3.157
11582,9,513,0.25,4,2,0.3,constant,0.5,vaguely-speak,88.3,95.8,1.09,92,0.305,3.157
11583,9,513,0.25,4,2,0.3,constant,0.9,openly-listen,91.5,97.2,1.06,94.6,0.256,2.143
11584,9,513,0.25,4,2,0.3,constant,0.9,vaguely-speak,91.5,97.2,1.06,94.6,0.256,2.143
11585,9,513,0.25,4,2,0.3,constant,1,openly-listen,91.6,97.2,1.06,94.6,0.261,2.228
11586,9,513,0.25,4,2,0.3,constant,1,vaguely-speak,91.6,97.2,1.06,94.6,0.261,2.228
11587,9,513,0.25,4,2,0.3,uniform,0.5,openly-listen,36.9,49.8,4,24.9,0.357,11.903
11588,9,513,0.25,4,2,0.3,uniform,0.5,vaguely-speak,98.5,99.5,1.01,99.2,0.103,0.323
11589,9,513,0.25,4,2,0.3,uniform,0.9,openly-listen,29.2,34.9,8.09,12.2,0.389,15.539
11590,9,513,0.25,4,2,0.3,uniform,0.9,vaguely-speak,98.5,99.5,1.01,99.2,0.099,0.313
11591,9,513,0.25,4,2,0.3,uniform,1,openly-listen,24.7,30.6,10.47,9.4,0.416,18.011
11592,9,513,0.25,4,2,0.3,uniform,1,vaguely-speak,97.7,99.3,1.01,98.8,0.123,0.508
11629,9,513,0.25,16,2,0.1,constant,0.5,openly-listen,14.5,26.9,13.48,7.2,0.507,35.187
11630,9,513,0.25,16,2,0.1,constant,0.5,vaguely-speak,14.5,26.9,13.48,7.2,0.507,35.187
11631,9,513,0.25,16,2,0.1,constant,0.9,openly-listen,20.4,37.3,7.07,14,0.516,33.123
11632,9,513,0.25,16,2,0.1,constant,0.9,vaguely-speak,20.4,37.3,7.07,14,0.516,33.123
11633,9,513,0.25,16,2,0.1,constant,1,openly-listen,28.2,41.3,5.8,17.1,0.508,31.214
11634,9,513,0.25,16,2,0.1,constant,1,vaguely-speak,28.2,41.3,5.8,17.1,0.508,31.214
11635,9,513,0.25,16,2,0.1,uniform,0.5,openly-listen,40.4,59.2,2.84,35.1,0.668,29.209
11636,9,513,0.25,16,2,0.1,uniform,0.5,vaguely-speak,42.8,49.3,4.08,24.4,0.508,28.619
11637,9,513,0.25,16,2,0.1,uniform,0.9,openly-listen,25.1,49.2,4.1,24.2,0.623,32.288
11638,9,513,0.25,16,2,0.1,uniform,0.9,vaguely-speak,40.6,49.2,4.1,24.2,0.51,28.685
11639,9,513,0.25,16,2,0.1,uniform,1,openly-listen,22.3,46.5,4.59,21.6,0.569,29.852
11640,9,513,0.25,16,2,0.1,uniform,1,vaguely-speak,55.7,56.2,3.15,31.6,0.495,24.771
11641,9,513,0.25,16,2,0.2,constant,0.5,openly-listen,90.8,97.2,1.06,94.6,0.24,1.975
11642,9,513,0.25,16,2,0.2,constant,0.5,vaguely-speak,90.8,97.2,1.06,94.6,0.24,1.975
11643,9,513,0.25,16,2,0.2,constant,0.9,openly-listen,95.2,98.5,1.03,97.3,0.191,1.12
11644,9,513,0.25,16,2,0.2,constant,0.9,vaguely-speak,95.2,98.5,1.03,97.3,0.191,1.12
11645,9,513,0.25,16,2,0.2,constant,1,openly-listen,97.1,99.1,1.02,98.4,0.135,0.626
11646,9,513,0.25,16,2,0.2,constant,1,vaguely-speak,97.1,99.1,1.02,98.4,0.135,0.626
11647,9,513,0.25,16,2,0.2,uniform,0.5,openly-listen,56.2,83,1.45,69.1,0.549,12.085
11648,9,513,0.25,16,2,0.2,uniform,0.5,vaguely-speak,98.5,99.5,1.01,99.2,0.112,0.352
11649,9,513,0.25,16,2,0.2,uniform,0.9,openly-listen,35.9,66.2,2.27,44,0.548,16.601
11650,9,513,0.25,16,2,0.2,uniform,0.9,vaguely-speak,99.2,99.7,1,99.6,0.077,0.171
11651,9,513,0.25,16,2,0.2,uniform,1,openly-listen,35.4,67,2.22,45,0.568,17.089
11652,9,513,0.25,16,2,0.2,uniform,1,vaguely-speak,98.5,99.5,1.01,99.2,0.113,0.37
11653,9,513,0.25,16,2,0.3,constant,0.5,openly-listen,97.7,99.3,1.01,98.8,0.121,0.461
11654,9,513,0.25,16,2,0.3,constant,0.5,vaguely-speak,97.7,99.3,1.01,98.8,0.121,0.461
11655,9,513,0.25,16,2,0.3,constant,0.9,openly-listen,97.7,99.3,1.01,98.8,0.117,0.444
11656,9,513,0.25,16,2,0.3,constant,0.9,vaguely-speak,97.7,99.3,1.01,98.8,0.117,0.444
11657,9,513,0.25,16,2,0.3,constant,1,openly-listen,99.2,99.7,1,99.6,0.059,0.13
11658,9,513,0.25,16,2,0.3,constant,1,vaguely-speak,99.2,99.7,1,99.6,0.059,0.13
11659,9,513,0.25,16,2,0.3,uniform,0.5,openly-listen,34.2,46.6,4.57,21.7,0.418,14.559
11660,9,513,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
11661,9,513,0.25,16,2,0.3,uniform,0.9,openly-listen,36.5,51.6,3.73,26.7,0.412,13.878
11662,9,513,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
11663,9,513,0.25,16,2,0.3,uniform,1,openly-listen,36.4,54.6,3.33,29.9,0.417,13.664
11664,9,513,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0,0.017
11701,9,513,0.25,64,2,0.1,constant,0.5,openly-listen,32,37.4,7.04,14,0.494,32.568
11702,9,513,0.25,64,2,0.1,constant,0.5,vaguely-speak,32,37.4,7.04,14,0.494,32.568
11703,9,513,0.25,64,2,0.1,constant,0.9,openly-listen,26.9,35.6,7.76,12.7,0.483,32.073
11704,9,513,0.25,64,2,0.1,constant,0.9,vaguely-speak,26.9,35.6,7.76,12.7,0.483,32.073
11705,9,513,0.25,64,2,0.1,constant,1,openly-listen,36.1,44.2,5.08,19.5,0.506,30.696
11706,9,513,0.25,64,2,0.1,constant,1,vaguely-speak,36.1,44.2,5.08,19.5,0.506,30.696
11707,9,513,0.25,64,2,0.1,uniform,0.5,openly-listen,42.5,72,1.92,51.9,0.514,15.349
11708,9,513,0.25,64,2,0.1,uniform,0.5,vaguely-speak,47.3,50.1,3.96,25.1,0.504,28.302
11709,9,513,0.25,64,2,0.1,uniform,0.9,openly-listen,36.5,60,2.76,36.1,0.478,19.274
11710,9,513,0.25,64,2,0.1,uniform,0.9,vaguely-speak,60.7,60.8,2.69,37.1,0.544,24.661
11711,9,513,0.25,64,2,0.1,uniform,1,openly-listen,42.5,75,1.77,56.3,0.63,16.602
11712,9,513,0.25,64,2,0.1,uniform,1,vaguely-speak,59.9,60.7,2.7,36.9,0.526,24.027
11713,9,513,0.25,64,2,0.2,constant,0.5,openly-listen,98.6,99.5,1.01,99.2,0.094,0.295
11714,9,513,0.25,64,2,0.2,constant,0.5,vaguely-speak,98.6,99.5,1.01,99.2,0.094,0.295
11715,9,513,0.25,64,2,0.2,constant,0.9,openly-listen,99.2,99.7,1,99.6,0.042,0.094
11716,9,513,0.25,64,2,0.2,constant,0.9,vaguely-speak,99.2,99.7,1,99.6,0.042,0.094
11717,9,513,0.25,64,2,0.2,constant,1,openly-listen,100,99.9,1,100,0.001,0.018
11718,9,513,0.25,64,2,0.2,constant,1,vaguely-speak,100,99.9,1,100,0.001,0.018
11719,9,513,0.25,64,2,0.2,uniform,0.5,openly-listen,55.3,80.7,1.53,65.2,0.472,11.723
11720,9,513,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
11721,9,513,0.25,64,2,0.2,uniform,0.9,openly-listen,67.8,88.4,1.28,78.4,0.507,8.226
11722,9,513,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
11723,9,513,0.25,64,2,0.2,uniform,1,openly-listen,48.4,77.7,1.65,60.4,0.53,13.938
11724,9,513,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0,0
11725,9,513,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.9,1,100,0,0
11726,9,513,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.9,1,100,0,0
11727,9,513,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
11728,9,513,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
11729,9,513,0.25,64,2,0.3,constant,1,openly-listen,100,99.9,1,100,0,0
11730,9,513,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.9,1,100,0,0
11731,9,513,0.25,64,2,0.3,uniform,0.5,openly-listen,58.4,80.5,1.54,64.9,0.446,11.635
11732,9,513,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
11733,9,513,0.25,64,2,0.3,uniform,0.9,openly-listen,55.1,79.8,1.57,63.8,0.442,11.421
11734,9,513,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
11735,9,513,0.25,64,2,0.3,uniform,1,openly-listen,52.1,78.6,1.61,61.9,0.441,12.024
11736,9,513,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0,0
11773,10,129,0.05,4,2,0.1,constant,0.5,openly-listen,11.2,11.6,47.14,1.4,0.5,37.223
11774,10,129,0.05,4,2,0.1,constant,0.5,vaguely-speak,11.2,11.6,47.14,1.4,0.5,37.223
11775,10,129,0.05,4,2,0.1,constant,0.9,openly-listen,11.3,9.9,56.8,1,0.5,37.149
11776,10,129,0.05,4,2,0.1,constant,0.9,vaguely-speak,11.3,9.9,56.8,1,0.5,37.149
11777,10,129,0.05,4,2,0.1,constant,1,openly-listen,11.4,11.1,49.67,1.2,0.499,37.078
11778,10,129,0.05,4,2,0.1,constant,1,vaguely-speak,11.4,11.1,49.67,1.2,0.499,37.078
11779,10,129,0.05,4,2,0.1,uniform,0.5,openly-listen,11.4,19.1,22.52,3.7,0.52,37.522
11780,10,129,0.05,4,2,0.1,uniform,0.5,vaguely-speak,11.7,17.2,26.88,3,0.496,35.419
11781,10,129,0.05,4,2,0.1,uniform,0.9,openly-listen,11.7,21.6,18.39,4.7,0.524,36.663
11782,10,129,0.05,4,2,0.1,uniform,0.9,vaguely-speak,11.9,15.3,31.94,2.4,0.492,35.382
11783,10,129,0.05,4,2,0.1,uniform,1,openly-listen,11,16,29.88,2.6,0.515,37.032
11784,10,129,0.05,4,2,0.1,uniform,1,vaguely-speak,11.8,16.6,28.35,2.8,0.491,35.492
11785,10,129,0.05,4,2,0.2,constant,0.5,openly-listen,18.8,37.9,6.59,14.5,0.543,32.153
11786,10,129,0.05,4,2,0.2,constant,0.5,vaguely-speak,18.8,37.9,6.59,14.5,0.543,32.153
11787,10,129,0.05,4,2,0.2,constant,0.9,openly-listen,22.9,42.4,5.33,18.1,0.541,30.817
11788,10,129,0.05,4,2,0.2,constant,0.9,vaguely-speak,22.9,42.4,5.33,18.1,0.541,30.817
11789,10,129,0.05,4,2,0.2,constant,1,openly-listen,21.8,41,5.7,16.9,0.543,32.132
11790,10,129,0.05,4,2,0.2,constant,1,vaguely-speak,21.8,41,5.7,16.9,0.543,32.132
11791,10,129,0.05,4,2,0.2,uniform,0.5,openly-listen,18,30.9,9.71,9.6,0.484,25.089
11792,10,129,0.05,4,2,0.2,uniform,0.5,vaguely-speak,59.4,79.3,1.57,63.3,0.455,11.339
11793,10,129,0.05,4,2,0.2,uniform,0.9,openly-listen,17.2,20.7,19.79,4.3,0.423,25.548
11794,10,129,0.05,4,2,0.2,uniform,0.9,vaguely-speak,87.2,94.2,1.12,89.5,0.334,4.031
11795,10,129,0.05,4,2,0.2,uniform,1,openly-listen,17.6,20.7,19.74,4.3,0.418,25.444
11796,10,129,0.05,4,2,0.2,uniform,1,vaguely-speak,85.6,94.2,1.12,89.4,0.345,4.326
11797,10,129,0.05,4,2,0.3,constant,0.5,openly-listen,77,90.4,1.21,82.3,0.412,6.566
11798,10,129,0.05,4,2,0.3,constant,0.5,vaguely-speak,77,90.4,1.21,82.3,0.412,6.566
11799,10,129,0.05,4,2,0.3,constant,0.9,openly-listen,78.4,91.1,1.19,83.7,0.399,6.157
11800,10,129,0.05,4,2,0.3,constant,0.9,vaguely-speak,78.4,91.1,1.19,83.7,0.399,6.157
11801,10,129,0.05,4,2,0.3,constant,1,openly-listen,88.1,95.7,1.08,92.4,0.302,3.197
11802,10,129,0.05,4,2,0.3,constant,1,vaguely-speak,88.1,95.7,1.08,92.4,0.302,3.197
11803,10,129,0.05,4,2,0.3,uniform,0.5,openly-listen,28,32.3,8.91,10.5,0.336,16.105
11804,10,129,0.05,4,2,0.3,uniform,0.5,vaguely-speak,97.6,98.8,1.02,98.4,0.096,0.426
11805,10,129,0.05,4,2,0.3,uniform,0.9,openly-listen,24.1,26.2,13.07,6.9,0.374,18.513
11806,10,129,0.05,4,2,0.3,uniform,0.9,vaguely-speak,97.6,98.8,1.02,98.4,0.103,0.483
11807,10,129,0.05,4,2,0.3,uniform,1,openly-listen,21.6,22.6,17.03,5.1,0.386,20.852
11808,10,129,0.05,4,2,0.3,uniform,1,vaguely-speak,97.6,98.8,1.02,98.4,0.1,0.68
11845,10,129,0.05,16,2,0.1,constant,0.5,openly-listen,13.1,26.7,12.69,7.2,0.515,35.725
11846,10,129,0.05,16,2,0.1,constant,0.5,vaguely-speak,13.1,26.7,12.69,7.2,0.515,35.725
11847,10,129,0.05,16,2,0.1,constant,0.9,openly-listen,16.2,29.8,10.37,8.9,0.52,35.636
11848,10,129,0.05,16,2,0.1,constant,0.9,vaguely-speak,16.2,29.8,10.37,8.9,0.52,35.636
11849,10,129,0.05,16,2,0.1,constant,1,openly-listen,17.1,32.2,8.98,10.4,0.523,35.131
11850,10,129,0.05,16,2,0.1,constant,1,vaguely-speak,17.1,32.2,8.98,10.4,0.523,35.131
11851,10,129,0.05,16,2,0.1,uniform,0.5,openly-listen,20.7,42.6,5.29,18.3,0.689,38.092
11852,10,129,0.05,16,2,0.1,uniform,0.5,vaguely-speak,31.1,46.5,4.46,21.8,0.542,30.728
11853,10,129,0.05,16,2,0.1,uniform,0.9,openly-listen,19,39.3,6.16,15.6,0.592,33.666
11854,10,129,0.05,16,2,0.1,uniform,0.9,vaguely-speak,35.8,50.4,3.82,25.6,0.526,27.736
11855,10,129,0.05,16,2,0.1,uniform,1,openly-listen,22.2,42.8,5.23,18.5,0.551,31.148
11856,10,129,0.05,16,2,0.1,uniform,1,vaguely-speak,45.5,55.4,3.17,31,0.54,26.754
11857,10,129,0.05,16,2,0.2,constant,0.5,openly-listen,57.8,56.9,3.02,32.6,0.538,26.6
11858,10,129,0.05,16,2,0.2,constant,0.5,vaguely-speak,57.8,56.9,3.02,32.6,0.538,26.6
11859,10,129,0.05,16,2,0.2,constant,0.9,openly-listen,69.9,67.7,2.15,46.1,0.535,20.109
11860,10,129,0.05,16,2,0.2,constant,0.9,vaguely-speak,69.9,67.7,2.15,46.1,0.535,20.109
11861,10,129,0.05,16,2,0.2,constant,1,openly-listen,73.4,68.8,2.08,47.7,0.55,20.172
11862,10,129,0.05,16,2,0.2,constant,1,vaguely-speak,73.4,68.8,2.08,47.7,0.55,20.172
11863,10,129,0.05,16,2,0.2,uniform,0.5,openly-listen,29.5,55.3,3.19,30.8,0.543,17.856
